"","COLECTION NUMBER","CLASS","FAMILY","GENUS","SPECIES","SUSPECIES","IDENTIFIER","IDENTIF. YEAR","COUNTRY","STATE","MUNICIPALITY","LOCALITY","LATITUDE (DEGREES)","LATITUDE (MINUTES)","LATITUDE (SECONDS)","LONGITUDE (DEGREES)","LONGITUD (MINUTES)","LONGITUD (SECONDS)","COLLECTOR","COLLECTOR ACRONYM","COLLECTOR NUMBER","COLLECTION TIME","COLLECTION DAY","COLLECTION MONTH","COLLECTION YEAR","SEX","AGE","VEGETATION","COLLECTION SITE","ALTITUDE","ADITIONAL INFORMATION","SAMPLE PREPARAYION","TISSUE","LATITUDE","LONGITUDE"
"595",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","011","0.47222222222222227",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"596",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","012","0.4826388888888889",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"597",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","013","0.4916666666666667",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"598",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","014","0.49513888888888885",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"599",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","015","0.4993055555555555",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"600",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","016","0.50624999999999998",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"601",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","017","0.51180555555555551",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"602",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","018","0.5",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"603",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","019","0.50972222222222219",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"604",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","020","0.51458333333333328",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"605",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","021","0.51874999999999993",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"606",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","022","0.52430555555555558",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"607",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","023","0.53333333333333333",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"608",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","024","0.5395833333333333",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"609",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","025","0.54791666666666672",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"610",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","026","0.55277777777777781",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"611",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","027","0.55694444444444446",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"612",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","028","0.56458333333333333",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"613",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","029","0.57500000000000007",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"614",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","030","0.57986111111111105",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"615",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","031","0.58402777777777781",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"616",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","032","0.59236111111111112",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"617",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","033","0.59722222222222221",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"618",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","034","0.60277777777777775",9,"March",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"619",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","152",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"620",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","153",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"621",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","154",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"622",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","155",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"623",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","156",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"624",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","157",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"625",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","158",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"626",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","159",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"627",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","160",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"628",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","161",NA,8,"April",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"629",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","171",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"630",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","172",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"631",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","173",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"632",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","174",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"633",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","175",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"634",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","176",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"635",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","177",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"636",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","178",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.1818666666667,-86.807175
"637",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","179",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"638",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",2000,"México","Quintana Roo","Benito Juárez","Puerto Juárez","21","10","54.72",86,48,"25.83","Norma L. Manríquez Morán","NLMM","180",NA,7,"July",2000,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.1818666666667,-86.807175
"639",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","090",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.4802611111111,-86.7893333333333
"640",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","091",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.4802611111111,-86.7893333333333
"641",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","092",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.4802611111111,-86.7893333333333
"642",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","093",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.4802611111111,-86.7893333333333
"643",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","094",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.4802611111111,-86.7893333333333
"644",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","095",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.4802611111111,-86.7893333333333
"645",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","096",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol","YES",21.4802611111111,-86.7893333333333
"646",NA,"Sauropsida","Teiidae","Aspidoscelis","rodecki",NA,"Norma L. Manríquez Morán",1999,"México","Quintana Roo","Isla Mujeres","Isla Contoy","21","28","48.94",86,47,"21.6","Norma L. Manríquez Morán","NLMM","097",NA,6,"July",1999,"Female","Adult","Halophytic vegetation","Beach",1,"Pathenogenetic","70% Ethanol",NA,21.4802611111111,-86.7893333333333
